Transaction_ID,Date,Month,Day_of_Week,Is_Weekend,Time_of_Order,Time_Slot,Weather,Temperature_°C,Academic_Period,Customer_Segment,Table_No,Order_Type,Item_Name,Category,Is_Vegetarian,Price_Tier,Base_Price_₹,Quantity_Units,Daily_Footfall_Customers,Revenue_₹,ABC_Class
4073,2024-07-14,July,Sunday,Yes,10:59,Morning,Clear After Rain,23.0,New Semester,Family,17,Dine-in,Banana Walnut Tea Cake,Bakery,Yes,Budget,130,1,161,130,C
4074,2024-07-14,July,Sunday,Yes,20:20,Dinner,Clear After Rain,23.0,New Semester,Couple-Group,6,Dine-in,Jalapeño Cheese Fondue,Fondue,Yes,Premium,695,1,161,695,A
4075,2024-07-14,July,Sunday,Yes,15:33,Evening,Clear After Rain,23.0,New Semester,College,5,Dine-in,Triple Decker Sandwich,Sandwiches Burgers Wraps,No,Mid-range,285,1,161,285,A
4076,2024-07-14,July,Sunday,Yes,08:19,Morning,Clear After Rain,23.0,New Semester,Family,9,Dine-in,Veg Puff,Bakery,Yes,Budget,55,1,161,55,C
4077,2024-07-14,July,Sunday,Yes,08:19,Morning,Clear After Rain,23.0,New Semester,Family,9,Dine-in,Chole Puri,Wholesome Breakfast,Yes,Budget,125,1,161,125,C
4078,2024-07-14,July,Sunday,Yes,15:30,Evening,Clear After Rain,23.0,New Semester,College,19,Dine-in,Oreo Shake,Premium Shakes,Yes,Mid-range,240,1,161,240,A
4079,2024-07-14,July,Sunday,Yes,15:30,Evening,Clear After Rain,23.0,New Semester,College,19,Dine-in,Iced Café Latte,Cold Brews,Yes,Budget,160,1,161,160,A
4080,2024-07-14,July,Sunday,Yes,08:58,Morning,Clear After Rain,23.0,New Semester,Professional,10,Dine-in,BGCLS Juice,Cold Press Juices,Yes,Mid-range,280,1,161,280,C
4081,2024-07-14,July,Sunday,Yes,08:58,Morning,Clear After Rain,23.0,New Semester,Professional,10,Dine-in,Classic Pancakes,Pancakes & Waffwich,Yes,Mid-range,250,1,161,250,A
4082,2024-07-14,July,Sunday,Yes,08:58,Morning,Clear After Rain,23.0,New Semester,Professional,10,Dine-in,Masala Chai,Hot Beverages,Yes,Budget,120,1,161,120,A
4083,2024-07-14,July,Sunday,Yes,17:25,Evening,Clear After Rain,23.0,New Semester,Family,11,Dine-in,Chocolate Chip Cookie,Bakery,Yes,Budget,50,1,161,50,C
4084,2024-07-14,July,Sunday,Yes,17:25,Evening,Clear After Rain,23.0,New Semester,Family,11,Dine-in,Kitkat Shake,Premium Shakes,Yes,Mid-range,200,1,161,200,B
4085,2024-07-14,July,Sunday,Yes,20:33,Dinner,Clear After Rain,23.0,New Semester,College,9,Dine-in,Mexican Vegetable Stew And Rice,Blended Full Meals,Yes,Mid-range,329,2,161,658,A
4086,2024-07-14,July,Sunday,Yes,20:33,Dinner,Clear After Rain,23.0,New Semester,College,9,Dine-in,Cheese Chili Garlic Bread,Share-A-Plate,Yes,Budget,185,1,161,185,A
4087,2024-07-14,July,Sunday,Yes,20:33,Dinner,Clear After Rain,23.0,New Semester,College,9,Dine-in,Cheese Lovers Pizza,Pizza,Yes,Premium,635,1,161,635,A
4088,2024-07-14,July,Sunday,Yes,20:33,Dinner,Clear After Rain,23.0,New Semester,College,9,Dine-in,Masala Chai,Hot Beverages,Yes,Budget,120,1,161,120,A
4089,2024-07-14,July,Sunday,Yes,19:28,Dinner,Clear After Rain,23.0,New Semester,College,16,Dine-in,Salted Fries,Share-A-Plate,Yes,Budget,149,1,161,149,A
4090,2024-07-14,July,Sunday,Yes,19:28,Dinner,Clear After Rain,23.0,New Semester,College,16,Dine-in,Shawarma,Blended Full Meals,No,Mid-range,345,1,161,345,A
4091,2024-07-14,July,Sunday,Yes,19:28,Dinner,Clear After Rain,23.0,New Semester,College,16,Dine-in,Chicken And Cheese Balls,Share-A-Plate,No,Mid-range,375,1,161,375,A
4092,2024-07-14,July,Sunday,Yes,17:01,Evening,Clear After Rain,23.0,New Semester,Couple-Group,5,Dine-in,Tres Leches Cake,Dessert,Yes,Mid-range,215,1,161,215,A
4093,2024-07-14,July,Sunday,Yes,20:32,Dinner,Clear After Rain,23.0,New Semester,Professional,14,Dine-in,Espresso,Hot Brews,Yes,Budget,110,1,161,110,A
4094,2024-07-14,July,Sunday,Yes,16:40,Evening,Clear After Rain,23.0,New Semester,Professional,4,Dine-in,Green Tea,Hot Beverages,Yes,Budget,150,1,161,150,C
4095,2024-07-14,July,Sunday,Yes,16:40,Evening,Clear After Rain,23.0,New Semester,Professional,4,Dine-in,Akuri On Toast,Classic Eggs,Yes,Budget,125,2,161,250,B
4096,2024-07-14,July,Sunday,Yes,16:37,Evening,Clear After Rain,23.0,New Semester,College,6,Takeaway,Salted Fries,Share-A-Plate,Yes,Budget,149,1,161,149,A
4097,2024-07-14,July,Sunday,Yes,16:37,Evening,Clear After Rain,23.0,New Semester,College,6,Takeaway,Egg Wrap,Sandwiches Burgers Wraps,No,Budget,155,1,161,155,B
4098,2024-07-14,July,Sunday,Yes,20:19,Dinner,Clear After Rain,23.0,New Semester,College,9,Dine-in,Loaded Nachos,Share-A-Plate,Yes,Mid-range,210,1,161,210,A
4099,2024-07-14,July,Sunday,Yes,19:31,Dinner,Clear After Rain,23.0,New Semester,Couple-Group,20,Dine-in,Mushroom Parma Bruschetta,Share-A-Plate,Yes,Mid-range,285,1,161,285,A
4100,2024-07-14,July,Sunday,Yes,19:31,Dinner,Clear After Rain,23.0,New Semester,Couple-Group,20,Dine-in,Spaghetti Arabiatta,Pasta,Yes,Mid-range,369,2,161,738,A
4101,2024-07-14,July,Sunday,Yes,15:32,Evening,Clear After Rain,23.0,New Semester,College,4,Dine-in,Masala Chai,Hot Beverages,Yes,Budget,120,1,161,120,A
4102,2024-07-14,July,Sunday,Yes,15:32,Evening,Clear After Rain,23.0,New Semester,College,4,Dine-in,Lemon Iced Tea,Cold Beverages,Yes,Budget,140,1,161,140,C
4103,2024-07-14,July,Sunday,Yes,14:09,Afternoon,Clear After Rain,23.0,New Semester,Family,10,Dine-in,Fresh Fruit Tart,Dessert,Yes,Mid-range,225,1,161,225,B
4104,2024-07-14,July,Sunday,Yes,14:09,Afternoon,Clear After Rain,23.0,New Semester,Family,10,Dine-in,Mix Veg Double Cheese Burger,Sandwiches Burgers Wraps,Yes,Budget,189,1,161,189,B
4105,2024-07-14,July,Sunday,Yes,09:56,Morning,Clear After Rain,23.0,New Semester,Family,1,Dine-in,Nutella Pancakes,Pancakes & Waffwich,Yes,Mid-range,289,1,161,289,B
4106,2024-07-14,July,Sunday,Yes,09:56,Morning,Clear After Rain,23.0,New Semester,Family,1,Dine-in,Ross Omelette,Wholesome Breakfast,No,Budget,185,1,161,185,C
4107,2024-07-14,July,Sunday,Yes,09:56,Morning,Clear After Rain,23.0,New Semester,Family,1,Dine-in,Bhaji Pao,Wholesome Breakfast,Yes,Budget,159,1,161,159,B
4108,2024-07-14,July,Sunday,Yes,09:56,Morning,Clear After Rain,23.0,New Semester,Family,1,Dine-in,Exotic Vegetable Omelette,Classic Eggs,Yes,Mid-range,239,1,161,239,A
4109,2024-07-14,July,Sunday,Yes,15:42,Evening,Clear After Rain,23.0,New Semester,College,1,Dine-in,Chinese Style Greens Panini,Sandwiches Burgers Wraps,Yes,Budget,155,1,161,155,C
4110,2024-07-14,July,Sunday,Yes,15:42,Evening,Clear After Rain,23.0,New Semester,College,1,Dine-in,Traditional Hot Chocolate,Hot Chocolate,Yes,Budget,140,1,161,140,A
4111,2024-07-14,July,Sunday,Yes,15:42,Evening,Clear After Rain,23.0,New Semester,College,1,Dine-in,Veg Toast / Plain Sandwich,Sandwiches Burgers Wraps,Yes,Budget,120,2,161,240,A
4112,2024-07-14,July,Sunday,Yes,19:39,Dinner,Clear After Rain,23.0,New Semester,Family,18,Takeaway,Tomato & Bell Pepper Soup,Soup,Yes,Budget,149,1,161,149,A
4113,2024-07-14,July,Sunday,Yes,19:39,Dinner,Clear After Rain,23.0,New Semester,Family,18,Takeaway,Honey Ginger Lime Tea,Hot Beverages,Yes,Budget,170,1,161,170,A
4114,2024-07-14,July,Sunday,Yes,19:39,Dinner,Clear After Rain,23.0,New Semester,Family,18,Takeaway,Dark Hot Chocolate,Hot Chocolate,Yes,Budget,120,1,161,120,A
4115,2024-07-14,July,Sunday,Yes,16:44,Evening,Clear After Rain,23.0,New Semester,Professional,3,Dine-in,Chicken Puff,Bakery,No,Budget,100,1,161,100,C
4116,2024-07-14,July,Sunday,Yes,17:18,Evening,Clear After Rain,23.0,New Semester,Couple-Group,13,Dine-in,Watermelon Mojito,Mocktails,Yes,Budget,160,2,161,320,B
4117,2024-07-14,July,Sunday,Yes,16:49,Evening,Clear After Rain,23.0,New Semester,College,20,Dine-in,Green Apple Mojito,Mocktails,Yes,Budget,120,1,161,120,C
4118,2024-07-14,July,Sunday,Yes,18:24,Evening,Clear After Rain,23.0,New Semester,Professional,5,Dine-in,Café Mocha,Hot Brews,Yes,Budget,170,1,161,170,A
4119,2024-07-14,July,Sunday,Yes,16:47,Evening,Clear After Rain,23.0,New Semester,Professional,7,Dine-in,Veg Puff,Bakery,Yes,Budget,55,1,161,55,C
4120,2024-07-14,July,Sunday,Yes,16:47,Evening,Clear After Rain,23.0,New Semester,Professional,7,Dine-in,Masala Chai,Hot Beverages,Yes,Budget,120,2,161,240,A
4121,2024-07-14,July,Sunday,Yes,16:47,Evening,Clear After Rain,23.0,New Semester,Professional,7,Dine-in,Green Tea,Hot Beverages,Yes,Budget,150,1,161,150,C
4122,2024-07-14,July,Sunday,Yes,11:54,Afternoon,Clear After Rain,23.0,New Semester,Couple-Group,14,Dine-in,Caesar Salad,Salad Bowls,Yes,Budget,189,1,161,189,B
4123,2024-07-14,July,Sunday,Yes,11:54,Afternoon,Clear After Rain,23.0,New Semester,Couple-Group,14,Dine-in,Paneer And Cheese Quesadilla,Share-A-Plate,Yes,Mid-range,255,1,161,255,B
4124,2024-07-14,July,Sunday,Yes,11:54,Afternoon,Clear After Rain,23.0,New Semester,Couple-Group,14,Dine-in,Honey Chili Lotus Stem,Share-A-Plate,Yes,Mid-range,220,2,161,440,A
4125,2024-07-14,July,Sunday,Yes,20:30,Dinner,Clear After Rain,23.0,New Semester,Couple-Group,15,Dine-in,Oyster Chicken Dumplings,Steam Basket,No,Mid-range,389,1,161,389,C
4126,2024-07-14,July,Sunday,Yes,20:30,Dinner,Clear After Rain,23.0,New Semester,Couple-Group,15,Dine-in,Trio Hummus With Pita,Share-A-Plate,Yes,Mid-range,289,1,161,289,A
4127,2024-07-14,July,Sunday,Yes,09:47,Morning,Clear After Rain,23.0,New Semester,Professional,1,Dine-in,Eggs To Order Plain,Classic Eggs,Yes,Budget,135,1,161,135,B
4128,2024-07-14,July,Sunday,Yes,09:47,Morning,Clear After Rain,23.0,New Semester,Professional,1,Dine-in,Bhaji Pao,Wholesome Breakfast,Yes,Budget,159,2,161,318,B
4129,2024-07-14,July,Sunday,Yes,17:05,Evening,Clear After Rain,23.0,New Semester,Professional,17,Dine-in,Honey Ginger Lime Tea,Hot Beverages,Yes,Budget,170,1,161,170,A
4130,2024-07-14,July,Sunday,Yes,17:05,Evening,Clear After Rain,23.0,New Semester,Professional,17,Dine-in,Mocha Frappe,Frappe,Yes,Budget,190,1,161,190,B
4131,2024-07-14,July,Sunday,Yes,16:02,Evening,Clear After Rain,23.0,New Semester,Couple-Group,13,Dine-in,Cubanos,Sandwiches Burgers Wraps,No,Mid-range,250,1,161,250,A
4132,2024-07-14,July,Sunday,Yes,16:02,Evening,Clear After Rain,23.0,New Semester,Couple-Group,13,Dine-in,Iced Café Latte,Cold Brews,Yes,Budget,160,2,161,320,A
4133,2024-07-15,July,Monday,No,21:24,Dinner,Heavy Rain,20.4,New Semester,Couple-Group,10,Dine-in,Mushroom Cappuccino Soup,Soup,Yes,Budget,189,1,24,189,C
4134,2024-07-15,July,Monday,No,21:24,Dinner,Heavy Rain,20.4,New Semester,Couple-Group,10,Dine-in,Tempura Vegetables,Share-A-Plate,Yes,Budget,155,1,24,155,C
4135,2024-07-15,July,Monday,No,19:13,Dinner,Heavy Rain,20.4,New Semester,Professional,17,Dine-in,Honey Ginger Lime Tea,Hot Beverages,Yes,Budget,170,1,24,170,A
4136,2024-07-15,July,Monday,No,19:13,Dinner,Heavy Rain,20.4,New Semester,Professional,17,Dine-in,Mushroom Parma Bruschetta,Share-A-Plate,Yes,Mid-range,285,1,24,285,A
4137,2024-07-15,July,Monday,No,19:13,Dinner,Heavy Rain,20.4,New Semester,Professional,17,Dine-in,Tomato & Bell Pepper Soup,Soup,Yes,Budget,149,2,24,298,A
4138,2024-07-15,July,Monday,No,19:13,Dinner,Heavy Rain,20.4,New Semester,Professional,17,Dine-in,Pho,Large Soup Bowls,No,Mid-range,349,1,24,349,B
4139,2024-07-15,July,Monday,No,20:17,Dinner,Heavy Rain,20.4,New Semester,College,5,Dine-in,Virgin Mojito,Mocktails,Yes,Budget,140,1,24,140,A
4140,2024-07-15,July,Monday,No,20:17,Dinner,Heavy Rain,20.4,New Semester,College,5,Dine-in,Californian Fries,Share-A-Plate,Yes,Mid-range,215,2,24,430,A
4141,2024-07-15,July,Monday,No,19:29,Dinner,Heavy Rain,20.4,New Semester,College,7,Dine-in,Soy Ramen Bowl,Large Soup Bowls,No,Mid-range,349,1,24,349,A
4142,2024-07-15,July,Monday,No,19:29,Dinner,Heavy Rain,20.4,New Semester,College,7,Dine-in,Masala Chai,Hot Beverages,Yes,Budget,120,2,24,240,A
4143,2024-07-15,July,Monday,No,19:29,Dinner,Heavy Rain,20.4,New Semester,College,7,Dine-in,Penne Alfredo,Pasta,Yes,Mid-range,329,1,24,329,A
4144,2024-07-15,July,Monday,No,13:31,Afternoon,Heavy Rain,20.4,New Semester,College,4,Dine-in,Garlic Bread,Share-A-Plate,Yes,Budget,129,1,24,129,B
4145,2024-07-15,July,Monday,No,13:31,Afternoon,Heavy Rain,20.4,New Semester,College,4,Dine-in,Chimichanga,Blended Full Meals,No,Mid-range,255,1,24,255,A
4146,2024-07-15,July,Monday,No,13:31,Afternoon,Heavy Rain,20.4,New Semester,College,4,Dine-in,Tomato & Bell Pepper Soup,Soup,Yes,Budget,149,2,24,298,A
4147,2024-07-15,July,Monday,No,16:17,Evening,Heavy Rain,20.4,New Semester,Professional,16,Dine-in,Veg Puff,Bakery,Yes,Budget,55,2,24,110,C
4148,2024-07-16,July,Tuesday,No,11:10,Morning,Heavy Rain,19.8,New Semester,Professional,5,Dine-in,Masala Chai,Hot Beverages,Yes,Budget,120,1,30,120,A
4149,2024-07-16,July,Tuesday,No,11:10,Morning,Heavy Rain,19.8,New Semester,Professional,5,Dine-in,Akuri On Toast,Classic Eggs,Yes,Budget,125,1,30,125,B
4150,2024-07-16,July,Tuesday,No,21:02,Dinner,Heavy Rain,19.8,New Semester,Couple-Group,16,Dine-in,Caprese Bruschetta,Share-A-Plate,Yes,Mid-range,325,1,30,325,A
4151,2024-07-16,July,Tuesday,No,21:02,Dinner,Heavy Rain,19.8,New Semester,Couple-Group,16,Dine-in,Tres Leches Cake,Dessert,Yes,Mid-range,215,2,30,430,A
4152,2024-07-16,July,Tuesday,No,20:40,Dinner,Heavy Rain,19.8,New Semester,Professional,9,Dine-in,Kaopoon Ramen Bowl,Large Soup Bowls,No,Premium,409,1,30,409,A
4153,2024-07-16,July,Tuesday,No,20:40,Dinner,Heavy Rain,19.8,New Semester,Professional,9,Dine-in,Pesto Cottage Cheese Meal,Blended Full Meals,Yes,Premium,409,1,30,409,A
4154,2024-07-16,July,Tuesday,No,16:42,Evening,Heavy Rain,19.8,New Semester,College,1,Dine-in,Chocolate Walnut Brownie,Dessert,Yes,Mid-range,200,1,30,200,A
4155,2024-07-16,July,Tuesday,No,16:42,Evening,Heavy Rain,19.8,New Semester,College,1,Dine-in,Grilled Chicken Burger,Sandwiches Burgers Wraps,No,Mid-range,220,1,30,220,A
4156,2024-07-16,July,Tuesday,No,16:42,Evening,Heavy Rain,19.8,New Semester,College,1,Dine-in,Cajun Cottage-Cheese Burger,Sandwiches Burgers Wraps,Yes,Mid-range,255,1,30,255,A
4157,2024-07-16,July,Tuesday,No,20:53,Dinner,Heavy Rain,19.8,New Semester,College,20,Dine-in,Creamy Cheesy Hot Corn Bruschetta,Share-A-Plate,Yes,Mid-range,230,2,30,460,B
4158,2024-07-16,July,Tuesday,No,09:10,Morning,Heavy Rain,19.8,New Semester,College,15,Dine-in,Dark Hot Chocolate,Hot Chocolate,Yes,Budget,120,1,30,120,A
4159,2024-07-16,July,Tuesday,No,09:10,Morning,Heavy Rain,19.8,New Semester,College,15,Dine-in,Hazelnut Hot Chocolate,Hot Chocolate,Yes,Budget,160,1,30,160,A
4160,2024-07-17,July,Wednesday,No,20:57,Dinner,Heavy Rain,19.6,New Semester,Professional,11,Dine-in,Spaghetti Aglio Olio,Pasta,Yes,Mid-range,385,1,30,385,A
4161,2024-07-17,July,Wednesday,No,17:10,Evening,Heavy Rain,19.6,New Semester,Family,10,Dine-in,Mix Veg Double Cheese Burger,Sandwiches Burgers Wraps,Yes,Budget,189,2,30,378,B
4162,2024-07-17,July,Wednesday,No,17:10,Evening,Heavy Rain,19.6,New Semester,Family,10,Dine-in,Veg Toast / Plain Sandwich,Sandwiches Burgers Wraps,Yes,Budget,120,1,30,120,A
4163,2024-07-17,July,Wednesday,No,17:10,Evening,Heavy Rain,19.6,New Semester,Family,10,Dine-in,Veg Puff,Bakery,Yes,Budget,55,2,30,110,C
4164,2024-07-17,July,Wednesday,No,21:27,Dinner,Heavy Rain,19.6,New Semester,College,6,Dine-in,Shawarma,Blended Full Meals,No,Mid-range,345,1,30,345,A
4165,2024-07-17,July,Wednesday,No,21:27,Dinner,Heavy Rain,19.6,New Semester,College,6,Dine-in,Tomato & Bell Pepper Soup,Soup,Yes,Budget,149,1,30,149,A
4166,2024-07-17,July,Wednesday,No,14:00,Afternoon,Heavy Rain,19.6,New Semester,College,11,Takeaway,Loaded Nachos,Share-A-Plate,Yes,Mid-range,210,1,30,210,A
4167,2024-07-17,July,Wednesday,No,14:00,Afternoon,Heavy Rain,19.6,New Semester,College,11,Takeaway,Mexican Panini,Sandwiches Burgers Wraps,Yes,Budget,169,1,30,169,A
4168,2024-07-17,July,Wednesday,No,15:37,Evening,Heavy Rain,19.6,New Semester,College,2,Dine-in,Salted Fries,Share-A-Plate,Yes,Budget,149,1,30,149,A
4169,2024-07-17,July,Wednesday,No,15:37,Evening,Heavy Rain,19.6,New Semester,College,2,Dine-in,Tres Leches Cake,Dessert,Yes,Mid-range,215,1,30,215,A
4170,2024-07-17,July,Wednesday,No,09:22,Morning,Heavy Rain,19.6,New Semester,College,16,Dine-in,Eggs To Order Plain,Classic Eggs,Yes,Budget,135,2,30,270,B
4171,2024-07-17,July,Wednesday,No,19:44,Dinner,Heavy Rain,19.6,New Semester,Couple-Group,4,Dine-in,Tonkatsu Ramen Bowl,Large Soup Bowls,No,Mid-range,359,1,30,359,A
4172,2024-07-17,July,Wednesday,No,18:06,Evening,Heavy Rain,19.6,New Semester,College,2,Dine-in,Chocolate Waffwich,Pancakes & Waffwich,Yes,Mid-range,285,1,30,285,A
4173,2024-07-17,July,Wednesday,No,18:06,Evening,Heavy Rain,19.6,New Semester,College,2,Dine-in,Café Latte,Hot Brews,Yes,Budget,160,1,30,160,A
4174,2024-07-17,July,Wednesday,No,18:06,Evening,Heavy Rain,19.6,New Semester,College,2,Dine-in,Chinese Style Greens Panini,Sandwiches Burgers Wraps,Yes,Budget,155,1,30,155,C
4175,2024-07-17,July,Wednesday,No,16:14,Evening,Heavy Rain,19.6,New Semester,Couple-Group,1,Dine-in,Romantic Sunset Mocktail,Mocktails,Yes,Budget,180,1,30,180,C
4176,2024-07-17,July,Wednesday,No,16:14,Evening,Heavy Rain,19.6,New Semester,Couple-Group,1,Dine-in,Cubanos,Sandwiches Burgers Wraps,No,Mid-range,250,1,30,250,A
4177,2024-07-18,July,Thursday,No,10:25,Morning,Clear After Rain,23.3,New Semester,Professional,14,Dine-in,Americano,Hot Brews,Yes,Budget,160,1,100,160,B
4178,2024-07-18,July,Thursday,No,10:25,Morning,Clear After Rain,23.3,New Semester,Professional,14,Dine-in,Veg Puff,Bakery,Yes,Budget,55,1,100,55,C
4179,2024-07-18,July,Thursday,No,10:25,Morning,Clear After Rain,23.3,New Semester,Professional,14,Dine-in,Cappuccino,Hot Brews,Yes,Budget,160,1,100,160,A
4180,2024-07-18,July,Thursday,No,21:07,Dinner,Clear After Rain,23.3,New Semester,College,17,Dine-in,Loaded Nachos,Share-A-Plate,Yes,Mid-range,210,1,100,210,A
4181,2024-07-18,July,Thursday,No,21:07,Dinner,Clear After Rain,23.3,New Semester,College,17,Dine-in,Volcanic Potatoes,Share-A-Plate,Yes,Budget,199,2,100,398,A
4182,2024-07-18,July,Thursday,No,21:38,Dinner,Clear After Rain,23.3,New Semester,Professional,12,Takeaway,Thai BBQ Chicken Satay,Share-A-Plate,No,Mid-range,355,2,100,710,A
4183,2024-07-18,July,Thursday,No,21:38,Dinner,Clear After Rain,23.3,New Semester,Professional,12,Takeaway,Butter Garlic Prawns,Share-A-Plate,No,Premium,559,2,100,1118,A
4184,2024-07-18,July,Thursday,No,21:38,Dinner,Clear After Rain,23.3,New Semester,Professional,12,Takeaway,Thai Curry Green,Blended Full Meals,No,Mid-range,395,1,100,395,B
4185,2024-07-18,July,Thursday,No,21:25,Dinner,Clear After Rain,23.3,New Semester,Professional,3,Dine-in,Virgin Pina Colada,Mocktails,Yes,Mid-range,200,1,100,200,A
4186,2024-07-18,July,Thursday,No,21:25,Dinner,Clear After Rain,23.3,New Semester,Professional,3,Dine-in,Thai Curry Red,Blended Full Meals,No,Mid-range,399,1,100,399,A
4187,2024-07-18,July,Thursday,No,11:43,Afternoon,Clear After Rain,23.3,New Semester,Professional,8,Dine-in,Veg Puff,Bakery,Yes,Budget,55,1,100,55,C
4188,2024-07-18,July,Thursday,No,11:43,Afternoon,Clear After Rain,23.3,New Semester,Professional,8,Dine-in,Classic BLT,Sandwiches Burgers Wraps,No,Mid-range,249,1,100,249,B
4189,2024-07-18,July,Thursday,No,18:30,Evening,Clear After Rain,23.3,New Semester,College,13,Dine-in,Café Mocha,Hot Brews,Yes,Budget,170,2,100,340,A
4190,2024-07-18,July,Thursday,No,13:46,Afternoon,Clear After Rain,23.3,New Semester,College,3,Dine-in,Brownie Blast Shake,Premium Shakes,Yes,Mid-range,260,2,100,520,A
4191,2024-07-18,July,Thursday,No,20:42,Dinner,Clear After Rain,23.3,New Semester,Professional,10,Dine-in,Pesto Penne,Pasta,Yes,Mid-range,399,1,100,399,A
4192,2024-07-18,July,Thursday,No,20:42,Dinner,Clear After Rain,23.3,New Semester,Professional,10,Dine-in,Harissa Chicken Skewers,Share-A-Plate,No,Mid-range,339,2,100,678,A
4193,2024-07-18,July,Thursday,No,20:42,Dinner,Clear After Rain,23.3,New Semester,Professional,10,Dine-in,Honey Ginger Lime Tea,Hot Beverages,Yes,Budget,170,1,100,170,A
4194,2024-07-18,July,Thursday,No,15:38,Evening,Clear After Rain,23.3,New Semester,Couple-Group,1,Dine-in,Salted Caramel Mocha,Hot Brews,Yes,Mid-range,200,1,100,200,A
4195,2024-07-18,July,Thursday,No,15:38,Evening,Clear After Rain,23.3,New Semester,Couple-Group,1,Dine-in,Triple Chocolate Mousse,Dessert,Yes,Mid-range,280,1,100,280,A
4196,2024-07-18,July,Thursday,No,19:52,Dinner,Clear After Rain,23.3,New Semester,Couple-Group,5,Dine-in,Chili Garlic Chicken Dumplings,Steam Basket,No,Mid-range,375,1,100,375,A
4197,2024-07-18,July,Thursday,No,19:52,Dinner,Clear After Rain,23.3,New Semester,Couple-Group,5,Dine-in,Thai Curry Red,Blended Full Meals,No,Mid-range,399,2,100,798,A
4198,2024-07-18,July,Thursday,No,19:52,Dinner,Clear After Rain,23.3,New Semester,Couple-Group,5,Dine-in,Espresso,Hot Brews,Yes,Budget,110,1,100,110,A
4199,2024-07-18,July,Thursday,No,08:18,Morning,Clear After Rain,23.3,New Semester,Professional,16,Dine-in,Stuffed Paratha Chicken,Wholesome Breakfast,No,Mid-range,210,1,100,210,C
4200,2024-07-18,July,Thursday,No,08:18,Morning,Clear After Rain,23.3,New Semester,Professional,16,Dine-in,ABCC Juice,Cold Press Juices,Yes,Mid-range,260,1,100,260,C
4201,2024-07-18,July,Thursday,No,19:18,Dinner,Clear After Rain,23.3,New Semester,Couple-Group,12,Takeaway,Chef's Special Pot Rice,Blended Full Meals,No,Premium,499,1,100,499,A
4202,2024-07-18,July,Thursday,No,19:18,Dinner,Clear After Rain,23.3,New Semester,Couple-Group,12,Takeaway,Lotus Biscoff Shake,Premium Shakes,Yes,Mid-range,400,1,100,400,A
4203,2024-07-18,July,Thursday,No,08:33,Morning,Clear After Rain,23.3,New Semester,College,16,Dine-in,Masala Chai,Hot Beverages,Yes,Budget,120,1,100,120,A
4204,2024-07-18,July,Thursday,No,08:33,Morning,Clear After Rain,23.3,New Semester,College,16,Dine-in,Paneer Puff,Bakery,Yes,Budget,85,1,100,85,C
4205,2024-07-18,July,Thursday,No,20:50,Dinner,Clear After Rain,23.3,New Semester,Couple-Group,12,Dine-in,Penne Alfredo,Pasta,Yes,Mid-range,329,1,100,329,A
4206,2024-07-18,July,Thursday,No,20:50,Dinner,Clear After Rain,23.3,New Semester,Couple-Group,12,Dine-in,Jalapeño Cheese Fondue,Fondue,Yes,Premium,695,2,100,1390,A
4207,2024-07-18,July,Thursday,No,20:50,Dinner,Clear After Rain,23.3,New Semester,Couple-Group,12,Dine-in,Penne Rose,Pasta,Yes,Mid-range,335,1,100,335,A
4208,2024-07-18,July,Thursday,No,10:16,Morning,Clear After Rain,23.3,New Semester,Professional,7,Dine-in,Triple Decker Sandwich,Sandwiches Burgers Wraps,No,Mid-range,285,1,100,285,A
4209,2024-07-18,July,Thursday,No,10:16,Morning,Clear After Rain,23.3,New Semester,Professional,7,Dine-in,Black Tea,Hot Beverages,Yes,Budget,90,1,100,90,C
4210,2024-07-18,July,Thursday,No,08:13,Morning,Clear After Rain,23.3,New Semester,College,16,Dine-in,Iced Café Latte,Cold Brews,Yes,Budget,160,1,100,160,A
4211,2024-07-18,July,Thursday,No,08:13,Morning,Clear After Rain,23.3,New Semester,College,16,Dine-in,Cheesy Potatoes,Wholesome Breakfast,Yes,Mid-range,215,1,100,215,C
4212,2024-07-18,July,Thursday,No,19:35,Dinner,Clear After Rain,23.3,New Semester,Professional,18,Dine-in,Crème Brulee,Dessert,Yes,Mid-range,225,1,100,225,A
4213,2024-07-18,July,Thursday,No,19:35,Dinner,Clear After Rain,23.3,New Semester,Professional,18,Dine-in,Spicy Chicken Salad,Salad Bowls,No,Mid-range,255,1,100,255,A
4214,2024-07-18,July,Thursday,No,19:35,Dinner,Clear After Rain,23.3,New Semester,Professional,18,Dine-in,Caprese Bruschetta,Share-A-Plate,Yes,Mid-range,325,2,100,650,A
4215,2024-07-18,July,Thursday,No,17:21,Evening,Clear After Rain,23.3,New Semester,College,11,Takeaway,Minty Cookie Cappuccino,Hot Brews,Yes,Budget,190,1,100,190,A
4216,2024-07-18,July,Thursday,No,17:21,Evening,Clear After Rain,23.3,New Semester,College,11,Takeaway,Grilled Cheese Sandwich,Sandwiches Burgers Wraps,Yes,Budget,199,1,100,199,A
4217,2024-07-18,July,Thursday,No,17:21,Evening,Clear After Rain,23.3,New Semester,College,11,Takeaway,Chicken Puff,Bakery,No,Budget,100,1,100,100,C
4218,2024-07-18,July,Thursday,No,17:55,Evening,Clear After Rain,23.3,New Semester,Family,18,Dine-in,Khari,Bakery,Yes,Budget,35,2,100,70,C
