Item_Name,ABC_Class,Category,Price_Tier,Segment,Base_Price_₹,Time_Slot,Day_Type,Weather_State,Signal_Footfall,Signal_Weather,Signal_SlotDay,Demand_Verdict,Recommended_Price_₹,Price_Change_%,Direction,Review_Flag,Elasticity_Coefficient,Rain_Boost_Flag
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Morning,Weekday,Heavy Rain,NORMAL,HIGH,LOW,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Morning,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Morning,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Morning,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Morning,Weekend,Heavy Rain,NORMAL,HIGH,NORMAL,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Morning,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Afternoon,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Afternoon,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Afternoon,Weekday,Heavy Rain,NORMAL,HIGH,LOW,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Afternoon,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Afternoon,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Afternoon,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Afternoon,Weekend,Heavy Rain,NORMAL,HIGH,NORMAL,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Afternoon,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Evening,Weekday,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Evening,Weekday,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Evening,Weekday,Heavy Rain,NORMAL,HIGH,NORMAL,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Evening,Weekday,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Evening,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Evening,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Evening,Weekend,Heavy Rain,NORMAL,HIGH,HIGH,HIGH,205,13.89,INCREASE,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Evening,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,205,13.89,INCREASE,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Dinner,Weekday,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Dinner,Weekday,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Dinner,Weekday,Heavy Rain,NORMAL,HIGH,HIGH,HIGH,205,13.89,INCREASE,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Dinner,Weekday,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,205,13.89,INCREASE,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Dinner,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Dinner,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,180,0.0,HOLD,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Dinner,Weekend,Heavy Rain,NORMAL,HIGH,HIGH,HIGH,205,13.89,INCREASE,OK,3.3333,True
Caramel Hot Chocolate,C,Hot Chocolate,Budget,Promotional Item,180,Dinner,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,205,13.89,INCREASE,OK,3.3333,True
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Morning,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Morning,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Morning,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,155,-11.43,DECREASE,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Morning,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Morning,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Morning,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Morning,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Morning,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Afternoon,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Afternoon,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Afternoon,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,155,-11.43,DECREASE,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Afternoon,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Afternoon,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Afternoon,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Afternoon,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Afternoon,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Evening,Weekday,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Evening,Weekday,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Evening,Weekday,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Evening,Weekday,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Evening,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Evening,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Evening,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Evening,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,200,14.29,INCREASE,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Dinner,Weekday,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Dinner,Weekday,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Dinner,Weekday,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Dinner,Weekday,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,200,14.29,INCREASE,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Dinner,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Dinner,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Dinner,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,175,0.0,HOLD,OK,13.3333,False
Nutella Croissant,C,Bakery,Budget,Promotional Item,175,Dinner,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,200,14.29,INCREASE,OK,13.3333,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Morning,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Morning,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Morning,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,150,-11.76,DECREASE,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Morning,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Morning,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Morning,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Morning,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Morning,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Afternoon,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Afternoon,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Afternoon,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,150,-11.76,DECREASE,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Afternoon,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Afternoon,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Afternoon,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Afternoon,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Afternoon,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Evening,Weekday,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Evening,Weekday,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Evening,Weekday,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Evening,Weekday,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Evening,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Evening,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Evening,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Evening,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,195,14.71,INCREASE,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Dinner,Weekday,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Dinner,Weekday,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Dinner,Weekday,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Dinner,Weekday,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,195,14.71,INCREASE,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Dinner,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Dinner,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Dinner,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,170,0.0,HOLD,OK,26.6667,False
Espresso On The Rocks,C,Cold Brews,Budget,Promotional Item,170,Dinner,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,195,14.71,INCREASE,OK,26.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Morning,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Morning,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Morning,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,150,-11.76,DECREASE,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Morning,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Morning,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Morning,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Morning,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Morning,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Afternoon,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Afternoon,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Afternoon,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,150,-11.76,DECREASE,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Afternoon,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Afternoon,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Afternoon,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Afternoon,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Afternoon,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Evening,Weekday,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Evening,Weekday,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Evening,Weekday,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Evening,Weekday,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Evening,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Evening,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Evening,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Evening,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,195,14.71,INCREASE,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Dinner,Weekday,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Dinner,Weekday,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Dinner,Weekday,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Dinner,Weekday,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,195,14.71,INCREASE,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Dinner,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Dinner,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Dinner,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,170,0.0,HOLD,OK,46.6667,False
Iced Café Mocha,C,Cold Brews,Budget,Promotional Item,170,Dinner,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,195,14.71,INCREASE,OK,46.6667,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Morning,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,165,0.0,HOLD,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Morning,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,165,0.0,HOLD,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Morning,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,145,-12.12,DECREASE,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Morning,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,165,0.0,HOLD,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Morning,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,165,0.0,HOLD,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Morning,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,165,0.0,HOLD,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Morning,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,165,0.0,HOLD,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Morning,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,165,0.0,HOLD,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Afternoon,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,165,0.0,HOLD,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Afternoon,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,165,0.0,HOLD,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Afternoon,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,145,-12.12,DECREASE,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Afternoon,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,165,0.0,HOLD,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Afternoon,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,165,0.0,HOLD,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Afternoon,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,165,0.0,HOLD,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Afternoon,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,165,0.0,HOLD,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Afternoon,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,165,0.0,HOLD,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Evening,Weekday,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,165,0.0,HOLD,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Evening,Weekday,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,165,0.0,HOLD,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Evening,Weekday,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,165,0.0,HOLD,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Evening,Weekday,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,165,0.0,HOLD,OK,3.3333,False
Eggs To Order Chicken,C,Classic Eggs,Budget,Promotional Item,165,Evening,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,165,0.0,HOLD,OK,3.3333,False
