Transaction_ID,Date,Item_Name,Category,Price_Tier,ABC_Class,Segment,Month_encoded,Day_of_Week_encoded,Is_Weekend_encoded,Order_Minute,Academic_Period_encoded,Slot_Morning,Slot_Afternoon,Slot_Evening,Slot_Dinner,Weather_Dry_Day,Weather_Light_Drizzle,Weather_Heavy_Rain,Weather_Clear_After_Rain,Temperature_°C,Daily_Footfall_Customers,Seg_College,Seg_Professional,Seg_Couple_Group,Seg_Family,Category_encoded,Price_Tier_encoded,Base_Price_₹,Is_Vegetarian_encoded,Elasticity_Coefficient,Pricing_Segment_encoded,Quantity_Units,Split
4383,2024-07-21,Veg Puff,Bakery,Budget,C,Review Item,2,6,1,723,2,0,1,0,0,0,1,0,0,21.1,95,0,0,0,1,0,0,55,1,1.4286,3,2,test
4384,2024-07-21,Nutella Pancakes,Pancakes & Waffwich,Mid-range,B,Promotional Item,2,6,1,664,2,1,0,0,0,0,1,0,0,21.1,95,0,0,0,1,14,1,289,1,10.0,2,1,test
4385,2024-07-21,Garlic Bread,Share-A-Plate,Budget,B,Promotional Item,2,6,1,634,2,1,0,0,0,0,1,0,0,21.1,95,0,0,0,1,20,0,129,1,7.5,2,1,test
4386,2024-07-22,Ham & Cheese Omelette,Classic Eggs,Budget,C,Dynamic Pricing Target,2,0,0,1001,2,0,0,1,0,0,0,0,1,24.2,62,0,1,0,0,2,0,189,0,13.3333,0,2,test
4387,2024-07-22,Affogato,Hot Brews,Budget,A,Dynamic Pricing Target,2,0,0,1001,2,0,0,1,0,0,0,0,1,24.2,62,0,1,0,0,10,0,170,1,3.3333,0,1,test
4388,2024-07-22,Eggs To Order Chicken,Classic Eggs,Budget,C,Promotional Item,2,0,0,1057,2,0,0,1,0,0,0,0,1,24.2,62,0,1,0,0,2,0,165,0,3.3333,2,2,test
4389,2024-07-22,Iced Americano,Cold Brews,Budget,A,Dynamic Pricing Target,2,0,0,1057,2,0,0,1,0,0,0,0,1,24.2,62,0,1,0,0,4,0,150,1,180.0,0,1,test
4390,2024-07-22,Iced Caramel Latte,Cold Brews,Mid-range,A,Dynamic Pricing Target,2,0,0,1057,2,0,0,1,0,0,0,0,1,24.2,62,0,1,0,0,4,1,200,1,120.0,0,1,test
4391,2024-07-22,French Vanilla Shake,Premium Shakes,Mid-range,C,Promotional Item,2,0,0,936,2,0,0,1,0,0,0,0,1,24.2,62,1,0,0,0,17,1,200,1,53.3333,2,1,test
4392,2024-07-22,Americano,Hot Brews,Budget,B,Promotional Item,2,0,0,936,2,0,0,1,0,0,0,0,1,24.2,62,1,0,0,0,10,0,160,1,2.0,2,1,test
4393,2024-07-22,The Dominator Burger,Sandwiches Burgers Wraps,Mid-range,A,Dynamic Pricing Target,2,0,0,1225,2,0,0,0,1,0,0,0,1,24.2,62,0,0,1,0,19,1,369,0,5.5556,0,1,test
4394,2024-07-22,Exotic Chicken Taco,Blended Full Meals,Premium,A,Dynamic Pricing Target,2,0,0,1225,2,0,0,0,1,0,0,0,1,24.2,62,0,0,1,0,1,2,565,0,3.3333,0,1,test
4395,2024-07-22,Chicken Cream & Cheddar Soup,Soup,Mid-range,B,Promotional Item,2,0,0,1265,2,0,0,0,1,0,0,0,1,24.2,62,0,0,1,0,21,1,229,0,4.4444,2,1,test
4396,2024-07-22,Chicken Hakka Dry Chili,Share-A-Plate,Mid-range,B,Review Item,2,0,0,1265,2,0,0,0,1,0,0,0,1,24.2,62,0,0,1,0,20,1,359,0,0.0,3,1,test
4397,2024-07-22,Pesto Penne,Pasta,Mid-range,A,Dynamic Pricing Target,2,0,0,1199,2,0,0,0,1,0,0,0,1,24.2,62,0,1,0,0,15,1,399,1,73.3333,0,1,test
4398,2024-07-22,Greek-O-Greek Pizza,Pizza,Premium,B,Promotional Item,2,0,0,1199,2,0,0,0,1,0,0,0,1,24.2,62,0,1,0,0,16,2,420,1,3.3333,2,1,test
4399,2024-07-22,Affogato,Hot Brews,Budget,A,Dynamic Pricing Target,2,0,0,1199,2,0,0,0,1,0,0,0,1,24.2,62,0,1,0,0,10,0,170,1,3.3333,0,1,test
4400,2024-07-22,Mexican Vegetable Stew And Rice,Blended Full Meals,Mid-range,A,Dynamic Pricing Target,2,0,0,1199,2,0,0,0,1,0,0,0,1,24.2,62,0,1,0,0,1,1,329,1,3.3333,0,2,test
4401,2024-07-22,Fresh Fruit Juice,Cold Beverages,Mid-range,B,Promotional Item,2,0,0,633,2,1,0,0,0,0,0,0,1,24.2,62,0,1,0,0,3,1,200,1,8.3333,2,1,test
4402,2024-07-22,BGCLS Juice,Cold Press Juices,Mid-range,C,Promotional Item,2,0,0,633,2,1,0,0,0,0,0,0,1,24.2,62,0,1,0,0,5,1,280,1,33.3333,2,1,test
4403,2024-07-22,Carbonara,Pasta,Premium,A,Dynamic Pricing Target,2,0,0,1279,2,0,0,0,1,0,0,0,1,24.2,62,0,1,0,0,15,2,450,0,13.3333,0,2,test
4404,2024-07-22,Penne Alfredo,Pasta,Mid-range,A,Premium Lock,2,0,0,1279,2,0,0,0,1,0,0,0,1,24.2,62,0,1,0,0,15,1,329,1,0.8333,1,1,test
4405,2024-07-22,Hazelnut Hot Chocolate,Hot Chocolate,Budget,A,Premium Lock,2,0,0,1061,2,0,0,1,0,0,0,0,1,24.2,62,0,0,1,0,11,0,160,1,1.7949,1,1,test
4406,2024-07-22,Classic BLT,Sandwiches Burgers Wraps,Mid-range,B,Promotional Item,2,0,0,1061,2,0,0,1,0,0,0,0,1,24.2,62,0,0,1,0,19,1,249,0,46.6667,2,1,test
4407,2024-07-22,Blue Ocean Mocktail,Mocktails,Budget,B,Promotional Item,2,0,0,1061,2,0,0,1,0,0,0,0,1,24.2,62,0,0,1,0,13,0,160,1,10.0,2,2,test
4408,2024-07-22,Salted Caramel Mocha,Hot Brews,Mid-range,A,Dynamic Pricing Target,2,0,0,1061,2,0,0,1,0,0,0,0,1,24.2,62,0,0,1,0,10,1,200,1,10.0,0,1,test
4409,2024-07-22,Americano,Hot Brews,Budget,B,Promotional Item,2,0,0,673,2,1,0,0,0,0,0,0,1,24.2,62,0,1,0,0,10,0,160,1,2.0,2,1,test
4410,2024-07-22,Veg Puff,Bakery,Budget,C,Review Item,2,0,0,802,2,0,1,0,0,0,0,0,1,24.2,62,1,0,0,0,0,0,55,1,1.4286,3,1,test
4411,2024-07-22,Soy Ramen Bowl,Large Soup Bowls,Mid-range,A,Dynamic Pricing Target,2,0,0,802,2,0,1,0,0,0,0,0,1,24.2,62,1,0,0,0,12,1,349,0,3.3333,0,2,test
4412,2024-07-22,Mix Veg Dumplings,Steam Basket,Mid-range,A,Dynamic Pricing Target,2,0,0,1264,2,0,0,0,1,0,0,0,1,24.2,62,0,0,1,0,22,1,249,1,6.6667,0,2,test
4413,2024-07-22,Jalapeño Cheese Fondue,Fondue,Premium,A,Dynamic Pricing Target,2,0,0,1264,2,0,0,0,1,0,0,0,1,24.2,62,0,0,1,0,7,2,695,1,3.3333,0,1,test
4414,2024-07-22,Blue Ocean Mocktail,Mocktails,Budget,B,Promotional Item,2,0,0,1264,2,0,0,0,1,0,0,0,1,24.2,62,0,0,1,0,13,0,160,1,10.0,2,1,test
4415,2024-07-22,Spicy Chicken Salad,Salad Bowls,Mid-range,A,Dynamic Pricing Target,2,0,0,874,2,0,1,0,0,0,0,0,1,24.2,62,0,1,0,0,18,1,255,0,73.3333,0,1,test
4416,2024-07-22,Crème Brulee,Dessert,Mid-range,A,Dynamic Pricing Target,2,0,0,874,2,0,1,0,0,0,0,0,1,24.2,62,0,1,0,0,6,1,225,1,80.0,0,1,test
4417,2024-07-22,Mushroom Parma Bruschetta,Share-A-Plate,Mid-range,A,Premium Lock,2,0,0,1182,2,0,0,0,1,0,0,0,1,24.2,62,0,1,0,0,20,1,285,1,0.0,1,1,test
4418,2024-07-22,Spicy Chicken Salad,Salad Bowls,Mid-range,A,Dynamic Pricing Target,2,0,0,1182,2,0,0,0,1,0,0,0,1,24.2,62,0,1,0,0,18,1,255,0,73.3333,0,1,test
4419,2024-07-22,Pho,Large Soup Bowls,Mid-range,B,Review Item,2,0,0,1182,2,0,0,0,1,0,0,0,1,24.2,62,0,1,0,0,12,1,349,0,0.0,3,1,test
4420,2024-07-22,Thai Coconut Curry,Blended Full Meals,Mid-range,B,Promotional Item,2,0,0,1294,2,0,0,0,1,0,0,0,1,24.2,62,0,1,0,0,1,1,389,1,26.6667,2,1,test
4421,2024-07-22,Salted Fries,Share-A-Plate,Budget,A,Dynamic Pricing Target,2,0,0,972,2,0,0,1,0,0,0,0,1,24.2,62,0,0,0,1,20,0,149,1,4.4444,0,2,test
4422,2024-07-22,Bombay Masala Sandwich,Sandwiches Burgers Wraps,Budget,B,Promotional Item,2,0,0,972,2,0,0,1,0,0,0,0,1,24.2,62,0,0,0,1,19,0,139,1,80.0,2,1,test
4423,2024-07-23,Nutella Crème Donut,Bakery,Budget,C,Promotional Item,2,1,0,564,2,1,0,0,0,0,0,1,0,19.5,25,1,0,0,0,0,0,120,1,16.6667,2,1,test
4424,2024-07-23,Americano,Hot Brews,Budget,B,Promotional Item,2,1,0,564,2,1,0,0,0,0,0,1,0,19.5,25,1,0,0,0,10,0,160,1,2.0,2,1,test
4425,2024-07-23,Veg Puff,Bakery,Budget,C,Review Item,2,1,0,537,2,1,0,0,0,0,0,1,0,19.5,25,0,1,0,0,0,0,55,1,1.4286,3,1,test
4426,2024-07-23,Caramel Frappe,Frappe,Budget,B,Dynamic Pricing Target,2,1,0,900,2,0,1,0,0,0,0,1,0,19.5,25,1,0,0,0,8,0,190,1,5.5556,0,1,test
4427,2024-07-23,Filled Blueberry Donut,Bakery,Budget,C,Review Item,2,1,0,900,2,0,1,0,0,0,0,1,0,19.5,25,1,0,0,0,0,0,110,1,0.0,3,1,test
4428,2024-07-23,Mexican Panini,Sandwiches Burgers Wraps,Budget,A,Premium Lock,2,1,0,995,2,0,0,1,0,0,0,1,0,19.5,25,0,0,1,0,19,0,169,1,0.6061,1,1,test
4429,2024-07-23,Paneer And Cheese Quesadilla,Share-A-Plate,Mid-range,B,Promotional Item,2,1,0,729,2,0,1,0,0,0,0,1,0,19.5,25,1,0,0,0,20,1,255,1,3.3333,2,1,test
4430,2024-07-23,Tomato & Bell Pepper Soup,Soup,Budget,A,Premium Lock,2,1,0,729,2,0,1,0,0,0,0,1,0,19.5,25,1,0,0,0,21,0,149,1,0.6061,1,1,test
4431,2024-07-23,Spicy Chicken Pao,Sandwiches Burgers Wraps,Budget,B,Promotional Item,2,1,0,729,2,0,1,0,0,0,0,1,0,19.5,25,1,0,0,0,19,0,159,0,2.5,2,1,test
4432,2024-07-23,Masala Chai,Hot Beverages,Budget,A,Premium Lock,2,1,0,645,2,1,0,0,0,0,0,1,0,19.5,25,1,0,0,0,9,0,120,1,1.875,1,1,test
4433,2024-07-23,Mexicana Pizza,Pizza,Premium,A,Dynamic Pricing Target,2,1,0,1210,2,0,0,0,1,0,0,1,0,19.5,25,1,0,0,0,16,2,449,1,3.3333,0,1,test
4434,2024-07-24,Thai Coconut Curry,Blended Full Meals,Mid-range,B,Promotional Item,2,2,0,1260,2,0,0,0,1,0,0,0,1,23.7,82,0,1,0,0,1,1,389,1,26.6667,2,1,test
4435,2024-07-24,Kitkat Shake,Premium Shakes,Mid-range,B,Promotional Item,2,2,0,790,2,0,1,0,0,0,0,0,1,23.7,82,1,0,0,0,17,1,200,1,8.3333,2,1,test
4436,2024-07-24,Pesto Penne,Pasta,Mid-range,A,Dynamic Pricing Target,2,2,0,1273,2,0,0,0,1,0,0,0,1,23.7,82,0,1,0,0,15,1,399,1,73.3333,0,1,test
4437,2024-07-24,Tiramisu,Dessert,Mid-range,A,Dynamic Pricing Target,2,2,0,1273,2,0,0,0,1,0,0,0,1,23.7,82,0,1,0,0,6,1,300,1,2.2222,0,1,test
4438,2024-07-24,Carbonara,Pasta,Premium,A,Dynamic Pricing Target,2,2,0,1273,2,0,0,0,1,0,0,0,1,23.7,82,0,1,0,0,15,2,450,0,13.3333,0,1,test
4439,2024-07-24,Watermelon Mojito,Mocktails,Budget,B,Promotional Item,2,2,0,872,2,0,1,0,0,0,0,0,1,23.7,82,0,0,1,0,13,0,160,1,4.4444,2,1,test
4440,2024-07-24,Chili Garlic Cottage Cheese,Share-A-Plate,Mid-range,B,Promotional Item,2,2,0,872,2,0,1,0,0,0,0,0,1,23.7,82,0,0,1,0,20,1,215,1,6.6667,2,1,test
4441,2024-07-24,Marshmallow Hot Chocolate,Hot Chocolate,Mid-range,A,Dynamic Pricing Target,2,2,0,1282,2,0,0,0,1,0,0,0,1,23.7,82,0,0,1,0,11,1,200,1,3.0303,0,1,test
4442,2024-07-24,Blue Ocean Mocktail,Mocktails,Budget,B,Promotional Item,2,2,0,1282,2,0,0,0,1,0,0,0,1,23.7,82,0,0,1,0,13,0,160,1,10.0,2,1,test
4443,2024-07-24,Americano,Hot Brews,Budget,B,Promotional Item,2,2,0,1116,2,0,0,1,0,0,0,0,1,23.7,82,0,1,0,0,10,0,160,1,2.0,2,1,test
4444,2024-07-24,Grilled Chicken Burger,Sandwiches Burgers Wraps,Mid-range,A,Dynamic Pricing Target,2,2,0,1116,2,0,0,1,0,0,0,0,1,23.7,82,0,1,0,0,19,1,220,0,21.6667,0,2,test
4445,2024-07-24,Cajun Cottage-Cheese Burger,Sandwiches Burgers Wraps,Mid-range,A,Dynamic Pricing Target,2,2,0,735,2,0,1,0,0,0,0,0,1,23.7,82,1,0,0,0,19,1,255,1,2.0,0,2,test
4446,2024-07-24,Espresso,Hot Brews,Budget,A,Premium Lock,2,2,0,735,2,0,1,0,0,0,0,0,1,23.7,82,1,0,0,0,10,0,110,1,1.0256,1,1,test
4447,2024-07-24,Chili Garlic Cottage Cheese,Share-A-Plate,Mid-range,B,Promotional Item,2,2,0,735,2,0,1,0,0,0,0,0,1,23.7,82,1,0,0,0,20,1,215,1,6.6667,2,1,test
4448,2024-07-24,Penne Rose,Pasta,Mid-range,A,Premium Lock,2,2,0,735,2,0,1,0,0,0,0,0,1,23.7,82,1,0,0,0,15,1,335,1,1.1111,1,1,test
4449,2024-07-24,Jalapeño Cheese Fondue,Fondue,Premium,A,Dynamic Pricing Target,2,2,0,1164,2,0,0,0,1,0,0,0,1,23.7,82,0,0,1,0,7,2,695,1,3.3333,0,2,test
4450,2024-07-24,Tiramisu,Dessert,Mid-range,A,Dynamic Pricing Target,2,2,0,1164,2,0,0,0,1,0,0,0,1,23.7,82,0,0,1,0,6,1,300,1,2.2222,0,1,test
4451,2024-07-24,Soy Ramen Bowl,Large Soup Bowls,Mid-range,A,Dynamic Pricing Target,2,2,0,1164,2,0,0,0,1,0,0,0,1,23.7,82,0,0,1,0,12,1,349,0,3.3333,0,1,test
4452,2024-07-24,Spicy Chicken Salad,Salad Bowls,Mid-range,A,Dynamic Pricing Target,2,2,0,1164,2,0,0,0,1,0,0,0,1,23.7,82,0,0,1,0,18,1,255,0,73.3333,0,1,test
4453,2024-07-24,Pepperoni Chicken Pizza,Pizza,Premium,A,Premium Lock,2,2,0,1241,2,0,0,0,1,0,0,0,1,23.7,82,0,0,1,0,16,2,559,0,1.6667,1,1,test
4454,2024-07-24,Cheese Chili Garlic Bread,Share-A-Plate,Budget,A,Premium Lock,2,2,0,1241,2,0,0,0,1,0,0,0,1,23.7,82,0,0,1,0,20,0,185,1,1.1111,1,1,test
4455,2024-07-24,Soy Ramen Bowl,Large Soup Bowls,Mid-range,A,Dynamic Pricing Target,2,2,0,1147,2,0,0,0,1,0,0,0,1,23.7,82,0,0,1,0,12,1,349,0,3.3333,0,2,test
4456,2024-07-24,Creamy Cheesy Hot Corn Bruschetta,Share-A-Plate,Mid-range,B,Dynamic Pricing Target,2,2,0,1147,2,0,0,0,1,0,0,0,1,23.7,82,0,0,1,0,20,1,230,1,2.0,0,2,test
4457,2024-07-24,Virgin Pina Colada,Mocktails,Mid-range,A,Premium Lock,2,2,0,1184,2,0,0,0,1,0,0,0,1,23.7,82,0,1,0,0,13,1,200,1,1.6667,1,2,test
4458,2024-07-24,Thai BBQ Chicken Satay,Share-A-Plate,Mid-range,A,Dynamic Pricing Target,2,2,0,1184,2,0,0,0,1,0,0,0,1,23.7,82,0,1,0,0,20,1,355,0,6.6667,0,1,test
4459,2024-07-24,New York Baked Cheesecake,Dessert,Mid-range,A,Dynamic Pricing Target,2,2,0,1184,2,0,0,0,1,0,0,0,1,23.7,82,0,1,0,0,6,1,300,1,2.2222,0,2,test
4460,2024-07-24,Affogato,Hot Brews,Budget,A,Dynamic Pricing Target,2,2,0,1184,2,0,0,0,1,0,0,0,1,23.7,82,0,1,0,0,10,0,170,1,3.3333,0,1,test
4461,2024-07-24,Veg Puff,Bakery,Budget,C,Review Item,2,2,0,660,2,1,0,0,0,0,0,0,1,23.7,82,0,0,0,1,0,0,55,1,1.4286,3,2,test
4462,2024-07-24,Chinese Style Greens Panini,Sandwiches Burgers Wraps,Budget,C,Promotional Item,2,2,0,903,2,0,1,0,0,0,0,0,1,23.7,82,1,0,0,0,19,0,155,1,3.3333,2,1,test
4463,2024-07-24,Egg Wrap,Sandwiches Burgers Wraps,Budget,B,Promotional Item,2,2,0,903,2,0,1,0,0,0,0,0,1,23.7,82,1,0,0,0,19,0,155,0,2.2222,2,1,test
4464,2024-07-24,Filled Coffee Donut,Bakery,Budget,C,Review Item,2,2,0,903,2,0,1,0,0,0,0,0,1,23.7,82,1,0,0,0,0,0,95,1,1.6667,3,1,test
4465,2024-07-24,Shawarma,Blended Full Meals,Mid-range,A,Premium Lock,2,2,0,903,2,0,1,0,0,0,0,0,1,23.7,82,1,0,0,0,1,1,345,0,0.0,1,1,test
4466,2024-07-24,Cheese Chili Garlic Bread,Share-A-Plate,Budget,A,Premium Lock,2,2,0,1297,2,0,0,0,1,0,0,0,1,23.7,82,0,0,1,0,20,0,185,1,1.1111,1,1,test
4467,2024-07-24,Exotic Chicken Taco,Blended Full Meals,Premium,A,Dynamic Pricing Target,2,2,0,1290,2,0,0,0,1,0,0,0,1,23.7,82,0,0,1,0,1,2,565,0,3.3333,0,1,test
4468,2024-07-24,Grilled Ghost Pepper Fish,Blended Full Meals,Premium,A,Dynamic Pricing Target,2,2,0,1290,2,0,0,0,1,0,0,0,1,23.7,82,0,0,1,0,1,2,569,0,26.6667,0,1,test
4469,2024-07-24,Caprese Bruschetta,Share-A-Plate,Mid-range,A,Dynamic Pricing Target,2,2,0,1155,2,0,0,0,1,0,0,0,1,23.7,82,0,1,0,0,20,1,325,1,2.5,0,2,test
4470,2024-07-24,Tiramisu,Dessert,Mid-range,A,Dynamic Pricing Target,2,2,0,1155,2,0,0,0,1,0,0,0,1,23.7,82,0,1,0,0,6,1,300,1,2.2222,0,1,test
4471,2024-07-24,Penne Rose,Pasta,Mid-range,A,Premium Lock,2,2,0,1155,2,0,0,0,1,0,0,0,1,23.7,82,0,1,0,0,15,1,335,1,1.1111,1,1,test
4472,2024-07-24,Mushroom Chickpea Couscous Salad,Salad Bowls,Budget,B,Promotional Item,2,2,0,1155,2,0,0,0,1,0,0,0,1,23.7,82,0,1,0,0,18,0,189,1,46.6667,2,1,test
4473,2024-07-24,Green Apple Mojito,Mocktails,Budget,C,Promotional Item,2,2,0,1085,2,0,0,1,0,0,0,0,1,23.7,82,1,0,0,0,13,0,120,1,5.5556,2,1,test
4474,2024-07-24,Iced Americano,Cold Brews,Budget,A,Dynamic Pricing Target,2,2,0,1085,2,0,0,1,0,0,0,0,1,23.7,82,1,0,0,0,4,0,150,1,180.0,0,1,test
4475,2024-07-24,Mocha Frappe,Frappe,Budget,B,Promotional Item,2,2,0,1085,2,0,0,1,0,0,0,0,1,23.7,82,1,0,0,0,8,0,190,1,40.0,2,1,test
4476,2024-07-24,Egg Wrap,Sandwiches Burgers Wraps,Budget,B,Promotional Item,2,2,0,1085,2,0,0,1,0,0,0,0,1,23.7,82,1,0,0,0,19,0,155,0,2.2222,2,2,test
4477,2024-07-24,Very Berry Super Shake,Premium Shakes,Mid-range,B,Promotional Item,2,2,0,623,2,1,0,0,0,0,0,0,1,23.7,82,0,1,0,0,17,1,240,1,53.3333,2,1,test
4478,2024-07-24,Fresh Fruit Tart,Dessert,Mid-range,B,Promotional Item,2,2,0,623,2,1,0,0,0,0,0,0,1,23.7,82,0,1,0,0,6,1,225,1,60.0,2,1,test
4479,2024-07-24,Truffle Chocolate Pastry,Dessert,Mid-range,A,Dynamic Pricing Target,2,2,0,1258,2,0,0,0,1,0,0,0,1,23.7,82,0,0,1,0,6,1,285,1,20.0,0,2,test
4480,2024-07-24,Chicken Hakka Dry Chili,Share-A-Plate,Mid-range,B,Review Item,2,2,0,1258,2,0,0,0,1,0,0,0,1,23.7,82,0,0,1,0,20,1,359,0,0.0,3,1,test
4481,2024-07-24,Thai Curry Green,Blended Full Meals,Mid-range,B,Promotional Item,2,2,0,1258,2,0,0,0,1,0,0,0,1,23.7,82,0,0,1,0,1,1,395,0,3.3333,2,1,test
4482,2024-07-24,Salted Fries,Share-A-Plate,Budget,A,Dynamic Pricing Target,2,2,0,1258,2,0,0,0,1,0,0,0,1,23.7,82,0,0,1,0,20,0,149,1,4.4444,0,1,test
4483,2024-07-25,Blue Ocean Mocktail,Mocktails,Budget,B,Promotional Item,2,3,0,999,2,0,0,1,0,0,0,0,1,24.9,82,1,0,0,0,13,0,160,1,10.0,2,1,test
4484,2024-07-25,Minty Cookie Cappuccino,Hot Brews,Budget,A,Dynamic Pricing Target,2,3,0,999,2,0,0,1,0,0,0,0,1,24.9,82,1,0,0,0,10,0,190,1,6.6667,0,1,test
4485,2024-07-25,New York Baked Cheesecake,Dessert,Mid-range,A,Dynamic Pricing Target,2,3,0,1163,2,0,0,0,1,0,0,0,1,24.9,82,0,1,0,0,6,1,300,1,2.2222,0,1,test
4486,2024-07-25,Harissa Chicken Skewers,Share-A-Plate,Mid-range,A,Dynamic Pricing Target,2,3,0,1163,2,0,0,0,1,0,0,0,1,24.9,82,0,1,0,0,20,1,339,0,6.6667,0,1,test
4487,2024-07-25,Chef's Special Pot Rice,Blended Full Meals,Premium,A,Dynamic Pricing Target,2,3,0,1163,2,0,0,0,1,0,0,0,1,24.9,82,0,1,0,0,1,2,499,0,13.3333,0,1,test
4488,2024-07-25,Salted Fries,Share-A-Plate,Budget,A,Dynamic Pricing Target,2,3,0,939,2,0,0,1,0,0,0,0,1,24.9,82,0,0,1,0,20,0,149,1,4.4444,0,1,test
4489,2024-07-25,Mushroom Chickpea Couscous Salad,Salad Bowls,Budget,B,Promotional Item,2,3,0,743,2,0,1,0,0,0,0,0,1,24.9,82,0,1,0,0,18,0,189,1,46.6667,2,1,test
4490,2024-07-25,Triple Decker Sandwich,Sandwiches Burgers Wraps,Mid-range,A,Dynamic Pricing Target,2,3,0,743,2,0,1,0,0,0,0,0,1,24.9,82,0,1,0,0,19,1,285,0,8.8889,0,1,test
4491,2024-07-25,Pepperoni Chicken Pizza,Pizza,Premium,A,Premium Lock,2,3,0,1227,2,0,0,0,1,0,0,0,1,24.9,82,0,0,1,0,16,2,559,0,1.6667,1,1,test
4492,2024-07-25,Carbonara,Pasta,Premium,A,Dynamic Pricing Target,2,3,0,1227,2,0,0,0,1,0,0,0,1,24.9,82,0,0,1,0,15,2,450,0,13.3333,0,2,test
4493,2024-07-25,Hazelnut Frappe,Frappe,Budget,B,Promotional Item,2,3,0,983,2,0,0,1,0,0,0,0,1,24.9,82,1,0,0,0,8,0,190,1,5.5556,2,1,test
4494,2024-07-25,Chai,Hot Beverages,Budget,B,Promotional Item,2,3,0,983,2,0,0,1,0,0,0,0,1,24.9,82,1,0,0,0,9,0,100,1,7.2222,2,1,test
4495,2024-07-25,Grilled Chicken Burger,Sandwiches Burgers Wraps,Mid-range,A,Dynamic Pricing Target,2,3,0,983,2,0,0,1,0,0,0,0,1,24.9,82,1,0,0,0,19,1,220,0,21.6667,0,1,test
4496,2024-07-25,Caramel Frappe,Frappe,Budget,B,Dynamic Pricing Target,2,3,0,983,2,0,0,1,0,0,0,0,1,24.9,82,1,0,0,0,8,0,190,1,5.5556,0,1,test
4497,2024-07-25,Mushroom Parma Bruschetta,Share-A-Plate,Mid-range,A,Premium Lock,2,3,0,809,2,0,1,0,0,0,0,0,1,24.9,82,0,1,0,0,20,1,285,1,0.0,1,1,test
4498,2024-07-25,Grilled Chicken Burger,Sandwiches Burgers Wraps,Mid-range,A,Dynamic Pricing Target,2,3,0,809,2,0,1,0,0,0,0,0,1,24.9,82,0,1,0,0,19,1,220,0,21.6667,0,1,test
4499,2024-07-25,Crème Brulee,Dessert,Mid-range,A,Dynamic Pricing Target,2,3,0,809,2,0,1,0,0,0,0,0,1,24.9,82,0,1,0,0,6,1,225,1,80.0,0,1,test
4500,2024-07-25,BGCLS Juice,Cold Press Juices,Mid-range,C,Promotional Item,2,3,0,641,2,1,0,0,0,0,0,0,1,24.9,82,0,1,0,0,5,1,280,1,33.3333,2,2,test
4501,2024-07-25,Classic Eggs Benedict,Wholesome Breakfast,Mid-range,B,Promotional Item,2,3,0,641,2,1,0,0,0,0,0,0,1,24.9,82,0,1,0,0,23,1,280,0,13.3333,2,1,test
4502,2024-07-25,Virgin Mojito,Mocktails,Budget,A,Dynamic Pricing Target,2,3,0,1305,2,0,0,0,1,0,0,0,1,24.9,82,0,0,1,0,13,0,140,1,5.4167,0,1,test
4503,2024-07-25,Tempura Vegetables,Share-A-Plate,Budget,C,Review Item,2,3,0,1305,2,0,0,0,1,0,0,0,1,24.9,82,0,0,1,0,20,0,155,1,0.0,3,1,test
4504,2024-07-25,Harissa Chicken Skewers,Share-A-Plate,Mid-range,A,Dynamic Pricing Target,2,3,0,1305,2,0,0,0,1,0,0,0,1,24.9,82,0,0,1,0,20,1,339,0,6.6667,0,1,test
4505,2024-07-25,Hazelnut Hot Chocolate,Hot Chocolate,Budget,A,Premium Lock,2,3,0,1305,2,0,0,0,1,0,0,0,1,24.9,82,0,0,1,0,11,0,160,1,1.7949,1,1,test
4506,2024-07-25,Carbonara,Pasta,Premium,A,Dynamic Pricing Target,2,3,0,1297,2,0,0,0,1,0,0,0,1,24.9,82,0,0,1,0,15,2,450,0,13.3333,0,1,test
4507,2024-07-25,Thai BBQ Chicken Satay,Share-A-Plate,Mid-range,A,Dynamic Pricing Target,2,3,0,1297,2,0,0,0,1,0,0,0,1,24.9,82,0,0,1,0,20,1,355,0,6.6667,0,1,test
4508,2024-07-25,Cheese Lovers Pizza,Pizza,Premium,A,Dynamic Pricing Target,2,3,0,1297,2,0,0,0,1,0,0,0,1,24.9,82,0,0,1,0,16,2,635,1,13.3333,0,1,test
4509,2024-07-25,Chimichanga,Blended Full Meals,Mid-range,A,Premium Lock,2,3,0,1297,2,0,0,0,1,0,0,0,1,24.9,82,0,0,1,0,1,1,255,0,0.9524,1,2,test
4510,2024-07-25,Marshmallow Hot Chocolate,Hot Chocolate,Mid-range,A,Dynamic Pricing Target,2,3,0,1083,2,0,0,1,0,0,0,0,1,24.9,82,0,0,1,0,11,1,200,1,3.0303,0,1,test
4511,2024-07-25,Spicy Chicken Pao,Sandwiches Burgers Wraps,Budget,B,Promotional Item,2,3,0,1125,2,0,0,1,0,0,0,0,1,24.9,82,1,0,0,0,19,0,159,0,2.5,2,2,test
4512,2024-07-25,Stuffed Paratha Paneer,Wholesome Breakfast,Budget,C,Promotional Item,2,3,0,548,2,1,0,0,0,0,0,0,1,24.9,82,1,0,0,0,23,0,129,1,10.0,2,1,test
4513,2024-07-25,Paneer Bhurji Pao,Wholesome Breakfast,Budget,C,Promotional Item,2,3,0,548,2,1,0,0,0,0,0,0,1,24.9,82,1,0,0,0,23,0,160,1,13.3333,2,1,test
